time,v_x,v_y,v_z,v,vx/v,vy/v,vz/v,F_Mx,F_D,F_Dx,F_Dy,F_Dz,x,y,z
0.3455,0.009446835,5.997925253,2.608570253,6.540629584,0.001444331,0.917025674,0.39882556,1.929E-06,0.688554327,0.001323009,0.839996491,0.365324636,0.003359449,2.13307819,0.801381217
0.3456,0.009446721,5.997853327,2.607517327,6.540143759,0.001444421,0.917082796,0.398694191,1.92896E-06,0.688452918,0.001323091,0.840048815,0.365204303,0.003360402,2.13368315,0.801448602
0.3457,0.009446608,5.99778141,2.60646441,6.539658079,0.001444511,0.917139908,0.398562796,1.92891E-06,0.688351547,0.001323174,0.84010113,0.365083944,0.003361354,2.134288104,0.801515897
0.3458,0.009446495,5.9977095,2.6054115,6.539172545,0.001444601,0.917197009,0.398431374,1.92886E-06,0.688250213,0.001323256,0.840153434,0.364963561,0.003362307,2.134893052,0.801583101
0.3459,0.009446383,5.9976376,2.6043586,6.538687156,0.001444691,0.9172541,0.398299924,1.92882E-06,0.688148917,0.001323338,0.840205729,0.364843154,0.00336326,2.135497995,0.801650216
0.346,0.00944627,5.997565708,2.603305708,6.538201913,0.001444781,0.917311179,0.398168448,1.92877E-06,0.68804766,0.001323421,0.840258014,0.364722721,0.003364213,2.136102932,0.80171724
0.3461,0.009446157,5.997493824,2.602252824,6.537716816,0.001444871,0.917368248,0.398036944,1.92873E-06,0.68794644,0.001323503,0.84031029,0.364602264,0.003365166,2.136707863,0.801784174
0.3462,0.009446044,5.997421949,2.601199949,6.537231863,0.001444961,0.917425307,0.397905414,1.92868E-06,0.687845257,0.001323586,0.840362555,0.364481781,0.003366118,2.137312789,0.801851018
0.3463,0.009445931,5.997350082,2.600147082,6.536747057,0.001445051,0.917482355,0.397773856,1.92864E-06,0.687744113,0.001323668,0.840414811,0.364361274,0.003367071,2.137917709,0.801917772
0.3464,0.009445818,5.997278224,2.599094224,6.536262396,0.001445141,0.917539392,0.397642271,1.92859E-06,0.687643006,0.00132375,0.840467057,0.364240743,0.003368024,2.138522623,0.801984436
0.3465,0.009445705,5.997206374,2.598041374,6.53577788,0.00144523,0.917596418,0.397510659,1.92855E-06,0.687541937,0.001323833,0.840519294,0.364120186,0.003368977,2.139127531,0.802051009
0.3466,0.009445592,5.997134533,2.596988533,6.53529351,0.00144532,0.917653434,0.39737902,1.9285E-06,0.687440906,0.001323915,0.84057152,0.363999605,0.003369929,2.139732434,0.802117492
0.3467,0.009445479,5.9970627,2.5959357,6.534809286,0.00144541,0.917710439,0.397247354,1.92846E-06,0.687339913,0.001323997,0.840623737,0.363878998,0.003370882,2.140337331,0.802183886
0.3468,0.009445366,5.996990876,2.594882876,6.534325207,0.0014455,0.917767434,0.397115661,1.92841E-06,0.687238957,0.001324079,0.840675944,0.363758367,0.003371835,2.140942222,0.802250189
0.3469,0.009445254,5.996919059,2.593830059,6.533841274,0.00144559,0.917824417,0.396983941,1.92837E-06,0.687138039,0.001324162,0.840728141,0.363637712,0.003372787,2.141547108,0.802316402
0.347,0.009445141,5.996847252,2.592777252,6.533357487,0.001445679,0.91788139,0.396852194,1.92832E-06,0.687037159,0.001324244,0.840780328,0.363517031,0.00337374,2.142151987,0.802382525
