time,v_x,v_y,v_z,v,vx/v,vy/v,vz/v,F_Mx,F_D,F_Dx,F_Dy,F_Dz,x,y,z,,,,Condition 1
0.3345,0.009392757,6.656505517,3.375060517,7.463255819,0.001258533,0.891903705,0.452223614,1.91E-06,0.895761537,0.001361066,0.964566762,0.4890661,0.003243448,2.298704796,0.798922306,,,,
0.3346,0.00939263,6.65641468,3.37398868,7.462690147,0.001258612,0.891959139,0.452114266,1.91E-06,0.895626871,0.00136115,0.964626712,0.488947844,0.003244396,2.299376805,0.799000436,,,,
0.3347,0.009392502,6.656323858,3.372916858,7.462124606,0.00125869,0.892014568,0.452004896,1.91E-06,0.895492247,0.001361235,0.964686657,0.488829564,0.003245344,2.300048808,0.799078475,,,,
0.3348,0.009392374,6.656233048,3.371845048,7.461559196,0.001258768,0.892069991,0.451895503,1.91E-06,0.895357664,0.00136132,0.964746596,0.488711259,0.003246292,2.300720804,0.799156425,,,,
0.3349,0.009392246,6.656142252,3.370773252,7.460993916,0.001258846,0.892125409,0.451786088,1.91E-06,0.895223122,0.001361404,0.964806529,0.488592929,0.003247241,2.301392793,0.799234284,,,,
0.335,0.009392118,6.65605147,3.36970147,7.460428766,0.001258925,0.892180822,0.45167665,1.91E-06,0.895088621,0.001361489,0.964866456,0.488474575,0.003248189,2.302064776,0.799312054,,,,
0.3351,0.00939199,6.655960701,3.368629701,7.459863747,0.001259003,0.892236229,0.451567189,1.91E-06,0.894954161,0.001361573,0.964926377,0.488356197,0.003249137,2.302736751,0.799389733,,,,
0.3352,0.009391862,6.655869946,3.367557946,7.459298859,0.001259081,0.892291631,0.451457705,1.91E-06,0.894819743,0.001361658,0.964986292,0.488237794,0.003250085,2.30340872,0.799467323,,,,
0.3353,0.009391735,6.655779204,3.366486204,7.458734101,0.001259159,0.892347028,0.451348199,1.91E-06,0.894685365,0.001361743,0.965046202,0.488119366,0.003251033,2.304080682,0.799544822,,,,
0.3354,0.009391607,6.655688476,3.365414476,7.458169473,0.001259238,0.892402419,0.45123867,1.91E-06,0.894551029,0.001361827,0.965106106,0.488000914,0.003251981,2.304752637,0.799622232,,,,
0.3355,0.009391479,6.655597761,3.364342761,7.457604976,0.001259316,0.892457804,0.451129119,1.91E-06,0.894416734,0.001361912,0.965166003,0.487882437,0.00325293,2.305424586,0.799699551,,,,
0.3356,0.009391351,6.65550706,3.36327106,7.457040609,0.001259394,0.892513184,0.451019545,1.91E-06,0.894282479,0.001361996,0.965225895,0.487763936,0.003253878,2.306096527,0.799776781,,,,
0.3357,0.009391224,6.655416373,3.362199373,7.456476373,0.001259472,0.892568559,0.450909948,1.91E-06,0.894148267,0.001362081,0.965285782,0.48764541,0.003254826,2.306768462,0.799853921,,,,
0.3358,0.009391096,6.655325698,3.361127698,7.455912268,0.00125955,0.892623928,0.450800328,1.91E-06,0.894014095,0.001362165,0.965345662,0.48752686,0.003255774,2.30744039,0.799930971,,,,
0.3359,0.009390968,6.655235038,3.360056038,7.455348293,0.001259628,0.892679292,0.450690686,1.91E-06,0.893879964,0.00136225,0.965405536,0.487408286,0.003256722,2.308112311,0.80000793,,,,
0.336,0.009390841,6.65514439,3.35898439,7.454784449,0.001259707,0.892734651,0.450581021,1.91E-06,0.893745874,0.001362334,0.965465404,0.487289686,0.00325767,2.308784225,0.8000848,,,,
0.3361,0.009390713,6.655053757,3.357912757,7.454220735,0.001259785,0.892790004,0.450471334,1.91E-06,0.893611826,0.001362419,0.965525267,0.487171063,0.003258618,2.309456133,0.80016158,,,,
0.3362,0.009390586,6.654963136,3.356841136,7.453657152,0.001259863,0.892845351,0.450361624,1.91E-06,0.893477818,0.001362503,0.965585124,0.487052414,0.003259566,2.310128033,0.80023827,,,,
0.3363,0.009390458,6.654872529,3.355769529,7.4530937,0.001259941,0.892900693,0.450251891,1.91E-06,0.893343852,0.001362588,0.965644974,0.486933742,0.003260515,2.310799927,0.80031487,,,,
0.3364,0.00939033,6.654781936,3.354697936,7.452530378,0.001260019,0.892956029,0.450142135,1.91E-06,0.893209927,0.001362672,0.965704819,0.486815044,0.003261463,2.311471814,0.80039138,,,,
0.3365,0.009390203,6.654691356,3.353626356,7.451967187,0.001260097,0.893011361,0.450032357,1.91E-06,0.893076042,0.001362757,0.965764658,0.486696322,0.003262411,2.312143695,0.800467801,,,,
0.3366,0.009390075,6.654600789,3.352554789,7.451404126,0.001260175,0.893066686,0.449922556,1.91E-06,0.892942199,0.001362841,0.965824491,0.486577576,0.003263359,2.312815568,0.800544131,,,,
0.3367,0.009389948,6.654510236,3.351483236,7.450841196,0.001260253,0.893122006,0.449812732,1.91E-06,0.892808397,0.001362926,0.965884318,0.486458805,0.003264307,2.313487435,0.800620371,,,,
0.3368,0.00938982,6.654419696,3.350411696,7.450278397,0.001260331,0.893177321,0.449702886,1.91E-06,0.892674636,0.00136301,0.965944139,0.48634001,0.003265255,2.314159295,0.800696522,,,,
0.3369,0.009389693,6.65432917,3.34934017,7.449715729,0.00126041,0.89323263,0.449593017,1.91E-06,0.892540917,0.001363095,0.966003954,0.48622119,0.003266203,2.314831148,0.800772582,,,,
0.337,0.009389565,6.654238657,3.348268657,7.449153191,0.001260488,0.893287933,0.449483125,1.91E-06,0.892407238,0.001363179,0.966063763,0.486102345,0.003267151,2.315502994,0.800848553,,,,
0.3371,0.009389438,6.654148157,3.347197157,7.448590784,0.001260566,0.893343231,0.449373211,1.91E-06,0.8922736,0.001363263,0.966123566,0.485983476,0.003268099,2.316174834,0.800924434,,,,
0.3372,0.00938931,6.654057671,3.346125671,7.448028508,0.001260644,0.893398523,0.449263274,1.91E-06,0.892140003,0.001363348,0.966183363,0.485864583,0.003269047,2.316846666,0.801000225,,,,
0.3373,0.009389183,6.653967198,3.345054198,7.447466362,0.001260722,0.89345381,0.449153314,1.91E-06,0.892006448,0.001363432,0.966243154,0.485745664,0.003269995,2.317518492,0.801075925,,,,
0.3374,0.009389056,6.653876738,3.343982738,7.446904347,0.0012608,0.893509092,0.449043332,1.91E-06,0.891872933,0.001363517,0.966302939,0.485626722,0.003270943,2.318190311,0.801151537,,,,
0.3375,0.009388928,6.653786292,3.342911292,7.446342463,0.001260878,0.893564367,0.448933326,1.91E-06,0.89173946,0.001363601,0.966362718,0.485507755,0.003271891,2.318862124,0.801227058,,,,
0.3376,0.009388801,6.653695859,3.341839859,7.44578071,0.001260956,0.893619638,0.448823299,1.91E-06,0.891606027,0.001363685,0.966422491,0.485388763,0.003272839,2.319533929,0.801302489,,,,
0.3377,0.009388674,6.65360544,3.34076844,7.445219088,0.001261034,0.893674902,0.448713248,1.91E-06,0.891472636,0.00136377,0.966482258,0.485269746,0.003273787,2.320205728,0.80137783,,,,
0.3378,0.009388546,6.653515033,3.339697033,7.444657596,0.001261112,0.893730161,0.448603175,1.91E-06,0.891339285,0.001363854,0.966542019,0.485150706,0.003274735,2.32087752,0.801453082,,,,
0.3379,0.009388419,6.653424641,3.338625641,7.444096235,0.00126119,0.893785415,0.448493079,1.91E-06,0.891205976,0.001363939,0.966601774,0.48503164,0.003275682,2.321549305,0.801528243,,,,
0.338,0.009388292,6.653334261,3.337554261,7.443535005,0.001261268,0.893840663,0.44838296,1.91E-06,0.891072707,0.001364023,0.966661523,0.48491255,0.00327663,2.322221084,0.801603315,,,,
0.3381,0.009388165,6.653243895,3.336482895,7.442973906,0.001261346,0.893895905,0.448272819,1.91E-06,0.89093948,0.001364107,0.966721266,0.484793436,0.003277578,2.322892855,0.801678297,,,,
0.3382,0.009388037,6.653153542,3.335411542,7.442412938,0.001261424,0.893951142,0.448162655,1.91E-06,0.890806294,0.001364192,0.966781002,0.484674297,0.003278526,2.32356462,0.801753189,,,,
0.3383,0.00938791,6.653063202,3.334340202,7.4418521,0.001261502,0.894006373,0.448052468,1.91E-06,0.890673148,0.001364276,0.966840733,0.484555133,0.003279474,2.324236378,0.801827991,,,,
0.3384,0.009387783,6.652972876,3.333268876,7.441291394,0.00126158,0.894061598,0.447942259,1.91E-06,0.890540044,0.00136436,0.966900458,0.484435945,0.003280422,2.324908129,0.801902704,,,,
0.3385,0.009387656,6.652882562,3.332197562,7.440730818,0.001261658,0.894116818,0.447832027,1.91E-06,0.890406981,0.001364445,0.966960176,0.484316732,0.00328137,2.325579874,0.801977326,,,,
0.3386,0.009387529,6.652792263,3.331126263,7.440170374,0.001261736,0.894172032,0.447721772,1.91E-06,0.890273958,0.001364529,0.967019889,0.484197495,0.003282318,2.326251611,0.802051859,,,,
0.3387,0.009387401,6.652701976,3.330054976,7.43961006,0.001261814,0.894227241,0.447611494,1.91E-06,0.890140977,0.001364613,0.967079595,0.484078233,0.003283266,2.326923342,0.802126302,,,,
0.3388,0.009387274,6.652611702,3.328983702,7.439049877,0.001261892,0.894282444,0.447501194,1.91E-06,0.890008037,0.001364697,0.967139296,0.483958947,0.003284213,2.327595066,0.802200655,,,,
0.3389,0.009387147,6.652521442,3.327912442,7.438489825,0.001261969,0.894337641,0.447390871,1.91E-06,0.889875137,0.001364782,0.96719899,0.483839636,0.003285161,2.328266783,0.802274918,,,,
0.339,0.00938702,6.652431195,3.326841195,7.437929905,0.001262047,0.894392833,0.447280525,1.91E-06,0.889742279,0.001364866,0.967258678,0.4837203,0.003286109,2.328938494,0.802349091,,,,
0.3391,0.009386893,6.652340962,3.325769962,7.437370115,0.001262125,0.894448018,0.447170157,1.91E-06,0.889609462,0.00136495,0.96731836,0.48360094,0.003287057,2.329610198,0.802423174,,,,
0.3392,0.009386766,6.652250741,3.324698741,7.436810456,0.001262203,0.894503199,0.447059766,1.91E-06,0.889476685,0.001365034,0.967378036,0.483481556,0.003288005,2.330281895,0.802497168,,,,
0.3393,0.009386639,6.652160534,3.323627534,7.436250928,0.001262281,0.894558373,0.446949352,1.91E-06,0.88934395,0.001365119,0.967437705,0.483362146,0.003288952,2.330953585,0.802571072,,,,
0.3394,0.009386512,6.65207034,3.32255634,7.435691531,0.001262359,0.894613542,0.446838916,1.91E-06,0.889211256,0.001365203,0.967497369,0.483242713,0.0032899,2.331625268,0.802644886,,,,
0.3395,0.009386385,6.651980159,3.321485159,7.435132265,0.001262437,0.894668706,0.446728456,1.91E-06,0.889078602,0.001365287,0.967557026,0.483123254,0.003290848,2.332296945,0.80271861,,,,
0.3396,0.009386258,6.651889991,3.320413991,7.43457313,0.001262515,0.894723863,0.446617974,1.91E-06,0.88894599,0.001365371,0.967616677,0.483003771,0.003291796,2.332968614,0.802792245,,,,
0.3397,0.009386131,6.651799837,3.319342837,7.434014126,0.001262593,0.894779015,0.44650747,1.91E-06,0.888813418,0.001365456,0.967676322,0.482884264,0.003292743,2.333640277,0.802865789,,,,
0.3398,0.009386004,6.651709695,3.318271695,7.433455254,0.00126267,0.894834161,0.446396942,1.91E-06,0.888680888,0.00136554,0.967735961,0.482764732,0.003293691,2.334311934,0.802939244,,,,
0.3399,0.009385877,6.651619567,3.317200567,7.432896512,0.001262748,0.894889301,0.446286392,1.91E-06,0.888548398,0.001365624,0.967795594,0.482645175,0.003294639,2.334983583,0.803012609,,,,
0.34,0.00938575,6.651529452,3.316129452,7.432337902,0.001262826,0.894944436,0.446175819,1.91E-06,0.888415949,0.001365708,0.96785522,0.482525594,0.003295587,2.335655226,0.803085884,,,,
0.3401,0.009385623,6.65143935,3.31505835,7.431779422,0.001262904,0.894999565,0.446065224,1.91E-06,0.888283541,0.001365792,0.967914841,0.482405988,0.003296534,2.336326862,0.803159069,,,,
0.3402,0.009385497,6.651349261,3.313987261,7.431221074,0.001262982,0.895054688,0.445954605,1.91E-06,0.888151175,0.001365876,0.967974455,0.482286358,0.003297482,2.336998491,0.803232165,,,,
0.3403,0.00938537,6.651259186,3.312916186,7.430662857,0.00126306,0.895109806,0.445843964,1.91E-06,0.888018849,0.001365961,0.968034062,0.482166703,0.00329843,2.337670113,0.803305171,,,,
0.3404,0.009385243,6.651169123,3.311845123,7.430104771,0.001263137,0.895164917,0.445733301,1.91E-06,0.887886564,0.001366045,0.968093664,0.482047024,0.003299378,2.338341729,0.803378087,,,,
0.3405,0.009385116,6.651079074,3.310774074,7.429546816,0.001263215,0.895220023,0.445622614,1.91E-06,0.88775432,0.001366129,0.96815326,0.48192732,0.003300325,2.339013338,0.803450913,,,,
0.3406,0.009384989,6.650989037,3.309703037,7.428988992,0.001263293,0.895275123,0.445511905,1.91E-06,0.887622117,0.001366213,0.968212849,0.481807591,0.003301273,2.33968494,0.80352365,,,,
0.3407,0.009384863,6.650899014,3.308632014,7.4284313,0.001263371,0.895330218,0.445401173,1.91E-06,0.887489955,0.001366297,0.968272432,0.481687838,0.003302221,2.340356535,0.803596296,,,,
0.3408,0.009384736,6.650809004,3.307561004,7.427873738,0.001263448,0.895385306,0.445290418,1.91E-06,0.887357833,0.001366381,0.968332008,0.48156806,0.003303168,2.341028123,0.803668853,,,,
0.3409,0.009384609,6.650719007,3.306490007,7.427316308,0.001263526,0.895440389,0.445179641,1.91E-06,0.887225753,0.001366465,0.968391579,0.481448258,0.003304116,2.341699705,0.803741321,,,,
0.341,0.009384482,6.650629023,3.305419023,7.426759009,0.001263604,0.895495466,0.445068841,1.91E-06,0.887093714,0.001366549,0.968451143,0.481328431,0.003305063,2.34237128,0.803813698,,,,
0.3411,0.009384356,6.650539052,3.304348052,7.426201842,0.001263682,0.895550538,0.444958018,1.91E-06,0.886961715,0.001366633,0.968510701,0.481208579,0.003306011,2.343042848,0.803885986,,,,
0.3412,0.009384229,6.650449094,3.303277094,7.425644805,0.001263759,0.895605603,0.444847172,1.91E-06,0.886829757,0.001366717,0.968570252,0.481088703,0.003306959,2.34371441,0.803958184,,,,
0.3413,0.009384102,6.650359149,3.302206149,7.4250879,0.001263837,0.895660663,0.444736304,1.91E-06,0.886697841,0.001366802,0.968629798,0.480968802,0.003307906,2.344385964,0.804030292,,,,
0.3414,0.009383976,6.650269217,3.301135217,7.424531126,0.001263915,0.895715716,0.444625413,1.91E-06,0.886565965,0.001366886,0.968689337,0.480848877,0.003308854,2.345057512,0.804102311,,,,
0.3415,0.009383849,6.650179298,3.300064298,7.423974483,0.001263993,0.895770764,0.444514499,1.91E-06,0.88643413,0.00136697,0.968748869,0.480728927,0.003309801,2.345729053,0.804174239,,,,
0.3416,0.009383723,6.650089393,3.298993393,7.423417972,0.00126407,0.895825807,0.444403562,1.91E-06,0.886302336,0.001367054,0.968808396,0.480608952,0.003310749,2.346400588,0.804246078,,,,
0.3417,0.009383596,6.6499995,3.2979225,7.422861592,0.001264148,0.895880843,0.444292603,1.91E-06,0.886170583,0.001367138,0.968867916,0.480488953,0.003311697,2.347072115,0.804317828,,,,
0.3418,0.009383469,6.64990962,3.29685162,7.422305343,0.001264226,0.895935873,0.444181621,1.91E-06,0.88603887,0.001367222,0.96892743,0.48036893,0.003312644,2.347743636,0.804389487,,,,
0.3419,0.009383343,6.649819753,3.295780753,7.421749226,0.001264303,0.895990898,0.444070616,1.91E-06,0.885907199,0.001367306,0.968986937,0.480248881,0.003313592,2.34841515,0.804461057,,,,
0.342,0.009383216,6.6497299,3.2947099,7.42119324,0.001264381,0.896045917,0.443959589,1.91E-06,0.885775568,0.00136739,0.969046438,0.480128808,0.003314539,2.349086657,0.804532537,,,,
0.3421,0.00938309,6.649640059,3.293639059,7.420637386,0.001264459,0.89610093,0.443848539,1.91E-06,0.885643979,0.001367474,0.969105933,0.480008711,0.003315487,2.349758158,0.804603928,,,,
0.3422,0.009382963,6.649550231,3.292568231,7.420081662,0.001264536,0.896155937,0.443737466,1.91E-06,0.88551243,0.001367558,0.969165421,0.479888589,0.003316434,2.350429651,0.804675228,,,,
0.3423,0.009382837,6.649460416,3.291497416,7.41952607,0.001264614,0.896210938,0.44362637,1.91E-06,0.885380922,0.001367642,0.969224903,0.479768442,0.003317382,2.351101138,0.804746439,,,,
0.3424,0.00938271,6.649370615,3.290426615,7.41897061,0.001264692,0.896265933,0.443515251,1.91E-06,0.885249455,0.001367726,0.969284379,0.479648271,0.003318329,2.351772619,0.804817561,,,,
0.3425,0.009382584,6.649280826,3.289355826,7.418415281,0.001264769,0.896320922,0.44340411,1.91E-06,0.885118028,0.00136781,0.969343848,0.479528075,0.003319277,2.352444092,0.804888592,,,,
0.3426,0.009382458,6.64919105,3.28828505,7.417860083,0.001264847,0.896375906,0.443292946,1.91E-06,0.884986643,0.001367894,0.969403311,0.479407854,0.003320224,2.353115559,0.804959534,,,,
0.3427,0.009382331,6.649101287,3.287214287,7.417305017,0.001264925,0.896430883,0.443181759,1.91E-06,0.884855298,0.001367977,0.969462768,0.479287609,0.003321172,2.353787019,0.805030386,,,,
0.3428,0.009382205,6.649011537,3.286143537,7.416750082,0.001265002,0.896485855,0.44307055,1.91E-06,0.884723995,0.001368061,0.969522218,0.47916734,0.003322119,2.354458472,0.805101149,,,,
0.3429,0.009382078,6.648921799,3.285072799,7.416195279,0.00126508,0.89654082,0.442959318,1.91E-06,0.884592732,0.001368145,0.969581661,0.479047045,0.003323067,2.355129918,0.805171822,,,,
0.343,0.009381952,6.648832075,3.284002075,7.415640607,0.001265157,0.89659578,0.442848063,1.91E-06,0.88446151,0.001368229,0.969641099,0.478926726,0.003324014,2.355801358,0.805242405,,,,
0.3431,0.009381826,6.648742364,3.282931364,7.415086067,0.001265235,0.896650734,0.442736785,1.91E-06,0.884330328,0.001368313,0.96970053,0.478806383,0.003324961,2.356472791,0.805312898,,,,
0.3432,0.009381699,6.648652665,3.281860665,7.414531658,0.001265312,0.896705682,0.442625484,1.91E-06,0.884199188,0.001368397,0.969759954,0.478686015,0.003325909,2.357144217,0.805383302,,,,
0.3433,0.009381573,6.64856298,3.28078998,7.413977381,0.00126539,0.896760624,0.442514161,1.91E-06,0.884068088,0.001368481,0.969819372,0.478565622,0.003326856,2.357815636,0.805453616,,,,
0.3434,0.009381447,6.648473307,3.279719307,7.413423235,0.001265468,0.89681556,0.442402815,1.91E-06,0.88393703,0.001368565,0.969878784,0.478445205,0.003327804,2.358487049,0.805523841,,,,
0.3435,0.009381321,6.648383647,3.278648647,7.412869221,0.001265545,0.89687049,0.442291446,1.91E-06,0.883806012,0.001368649,0.969938189,0.478324763,0.003328751,2.359158455,0.805593975,,,,
0.3436,0.009381194,6.648294,3.277578,7.412315338,0.001265623,0.896925414,0.442180055,1.91E-06,0.883675034,0.001368732,0.969997587,0.478204296,0.003329698,2.359829854,0.805664021,,,,
0.3437,0.009381068,6.648204366,3.276507366,7.411761587,0.0012657,0.896980332,0.44206864,1.91E-06,0.883544098,0.001368816,0.97005698,0.478083805,0.003330646,2.360501246,0.805733976,,,,
0.3438,0.009380942,6.648114745,3.275436745,7.411207968,0.001265778,0.897035244,0.441957203,1.91E-06,0.883413202,0.0013689,0.970116365,0.477963289,0.003331593,2.361172632,0.805803842,,,,
0.3439,0.009380816,6.648025137,3.274366137,7.41065448,0.001265855,0.89709015,0.441845743,1.91E-06,0.883282348,0.001368984,0.970175744,0.477842749,0.003332541,2.36184401,0.805873618,,,,
0.344,0.00938069,6.647935541,3.273295541,7.410101123,0.001265933,0.89714505,0.441734261,1.91E-06,0.883151534,0.001369068,0.970235117,0.477722184,0.003333488,2.362515382,0.805943305,,,,
0.3441,0.009380563,6.647845958,3.272224958,7.409547899,0.00126601,0.897199944,0.441622755,1.91E-06,0.88302076,0.001369152,0.970294483,0.477601594,0.003334435,2.363186748,0.806012902,,,,
0.3442,0.009380437,6.647756389,3.271154389,7.408994805,0.001266088,0.897254832,0.441511227,1.91E-06,0.882890028,0.001369235,0.970353843,0.47748098,0.003335383,2.363858106,0.806082409,,,,
0.3443,0.009380311,6.647666831,3.270083831,7.408441844,0.001266165,0.897309714,0.441399676,1.91E-06,0.882759336,0.001369319,0.970413196,0.477360341,0.00333633,2.364529458,0.806151827,,,,
0.3444,0.009380185,6.647577287,3.269013287,7.407889014,0.001266243,0.89736459,0.441288103,1.91E-06,0.882628686,0.001369403,0.970472543,0.477239677,0.003337277,2.365200803,0.806221155,,,,
0.3445,0.009380059,6.647487756,3.267942756,7.407336316,0.00126632,0.89741946,0.441176506,1.91E-06,0.882498075,0.001369487,0.970531883,0.477118989,0.003338224,2.365872142,0.806290393,,,,
0.3446,0.009379933,6.647398237,3.266872237,7.40678375,0.001266398,0.897474324,0.441064887,1.91E-06,0.882367506,0.001369571,0.970591217,0.476998276,0.003339172,2.366543473,0.806359542,,,,
0.3447,0.009379807,6.647308731,3.265801731,7.406231315,0.001266475,0.897529182,0.440953245,1.91E-06,0.882236978,0.001369654,0.970650544,0.476877539,0.003340119,2.367214798,0.806428601,,,,
